ins_id,time,open_px,high_px,low_px,last_px,trade_qty,trade_mv,hold_qty,last_time
SHFE.CU2207,2022-06-01 14:48:00.000,71570,71570,71560,71560,89,31845700,139858,2022-06-01 14:48:59.500
SHFE.CU2207,2022-06-01 14:49:00.000,71560,71560,71550,71550,95,33990050,139892,2022-06-01 14:49:59.500
SHFE.CU2207,2022-06-01 14:50:00.000,71560,71570,71550,71570,53,18964900,139875,2022-06-01 14:50:56.500
SHFE.CU2207,2022-06-01 14:51:00.000,71560,71570,71560,71560,26,9303300,139860,2022-06-01 14:51:59.500
SHFE.CU2207,2022-06-01 14:52:00.000,71570,71610,71560,71600,278,99502750,139888,2022-06-01 14:52:59.500
SHFE.CU2207,2022-06-01 14:53:00.000,71600,71610,71590,71590,96,34368250,139894,2022-06-01 14:53:57.000
SHFE.CU2207,2022-06-01 14:54:00.000,71590,71600,71570,71580,135,48322500,139950,2022-06-01 14:54:59.500
SHFE.CU2207,2022-06-01 14:55:00.000,71590,71590,71580,71590,143,51183750,139958,2022-06-01 14:55:59.500
SHFE.CU2207,2022-06-01 14:56:00.000,71590,71600,71580,71590,78,27920300,139976,2022-06-01 14:56:59.500
SHFE.CU2207,2022-06-01 14:57:00.000,71600,71610,71590,71610,240,85922400,139937,2022-06-01 14:57:59.500
SHFE.CU2207,2022-06-01 14:58:00.000,71600,71620,71580,71600,251,89860300,139925,2022-06-01 14:58:59.000
SHFE.CU2207,2022-06-01 14:59:00.000,71600,71600,71570,71600,277,99144850,139921,2022-06-01 15:00:00.500
